timestamp_iso,unix_ts,speaker_id,lock_state,confidence,status,pan_command,tilt_command,pan_angle,tilt_angle,face_x,face_y
2026-06-12T17:21:30.197,1781277690,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,100.0,90.0,,
2026-06-12T17:21:30.497,1781277690,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,110.0,90.0,,
2026-06-12T17:21:30.801,1781277690,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,120.0,90.0,,
2026-06-12T17:21:31.109,1781277691,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,130.0,90.0,,
2026-06-12T17:21:31.409,1781277691,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,140.0,90.0,,
2026-06-12T17:21:31.716,1781277691,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,150.0,90.0,,
2026-06-12T17:21:32.020,1781277692,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,155.0,90.0,,
2026-06-12T17:21:32.281,1781277692,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,145.0,90.0,,
2026-06-12T17:21:32.659,1781277692,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,135.0,90.0,,
2026-06-12T17:21:33.004,1781277693,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,125.0,90.0,,
2026-06-12T17:21:33.307,1781277693,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,115.0,90.0,,
2026-06-12T17:21:33.595,1781277693,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,105.0,90.0,,
2026-06-12T17:21:33.915,1781277693,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,95.0,90.0,,
2026-06-12T17:21:34.219,1781277694,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,85.0,90.0,,
2026-06-12T17:21:34.523,1781277694,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,75.0,90.0,,
2026-06-12T17:21:34.834,1781277694,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,65.0,90.0,,
2026-06-12T17:21:35.139,1781277695,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,55.0,90.0,,
2026-06-12T17:21:35.428,1781277695,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,45.0,90.0,,
2026-06-12T17:21:35.727,1781277695,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,35.0,90.0,,
2026-06-12T17:21:36.017,1781277696,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,25.0,90.0,,
2026-06-12T17:21:36.374,1781277696,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,35.0,90.0,,
2026-06-12T17:21:36.647,1781277696,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,45.0,90.0,,
2026-06-12T17:21:37.023,1781277697,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,55.0,90.0,,
2026-06-12T17:21:37.324,1781277697,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,65.0,90.0,,
2026-06-12T17:21:37.643,1781277697,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,75.0,90.0,,
2026-06-12T17:21:37.951,1781277697,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,85.0,90.0,,
2026-06-12T17:21:38.337,1781277698,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,95.0,90.0,,
2026-06-12T17:21:38.623,1781277698,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,105.0,90.0,,
2026-06-12T17:21:38.933,1781277698,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,115.0,90.0,,
2026-06-12T17:21:39.243,1781277699,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,125.0,90.0,,
2026-06-12T17:21:39.537,1781277699,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,135.0,90.0,,
2026-06-12T17:21:39.928,1781277699,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,145.0,90.0,,
2026-06-12T17:21:40.239,1781277700,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,155.0,90.0,,
2026-06-12T17:21:40.550,1781277700,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,145.0,90.0,,
2026-06-12T17:21:40.646,1781277700,nicole,TRACKING,0.7827,CENTERED,CENTERED,CENTERED,145.0,87.9,611,327
