timestamp_iso,unix_ts,speaker_id,lock_state,confidence,status,pan_command,tilt_command,pan_angle,tilt_angle,face_x,face_y
2026-06-12T17:06:49.617,1781276809,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,102.0,90.0,,
2026-06-12T17:06:49.827,1781276809,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,114.0,90.0,,
2026-06-12T17:06:50.106,1781276810,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,126.0,90.0,,
2026-06-12T17:06:50.323,1781276810,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,138.0,90.0,,
2026-06-12T17:06:50.533,1781276810,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,150.0,90.0,,
2026-06-12T17:06:50.831,1781276810,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,155.0,90.0,,
2026-06-12T17:06:51.127,1781276811,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,143.0,90.0,,
2026-06-12T17:06:51.328,1781276811,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,131.0,90.0,,
2026-06-12T17:06:51.538,1781276811,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,119.0,90.0,,
2026-06-12T17:06:51.832,1781276811,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,107.0,90.0,,
2026-06-12T17:06:52.036,1781276812,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,95.0,90.0,,
2026-06-12T17:06:52.247,1781276812,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,83.0,90.0,,
2026-06-12T17:06:52.532,1781276812,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,71.0,90.0,,
2026-06-12T17:06:52.740,1781276812,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,59.0,90.0,,
2026-06-12T17:06:52.944,1781276812,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,47.0,90.0,,
2026-06-12T17:06:53.234,1781276813,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,35.0,90.0,,
2026-06-12T17:06:53.441,1781276813,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,25.0,90.0,,
2026-06-12T17:06:53.649,1781276813,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,37.0,90.0,,
2026-06-12T17:06:53.999,1781276813,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,49.0,90.0,,
2026-06-12T17:06:54.211,1781276814,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,61.0,90.0,,
2026-06-12T17:06:54.425,1781276814,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,73.0,90.0,,
2026-06-12T17:06:54.703,1781276814,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,85.0,90.0,,
2026-06-12T17:06:54.921,1781276814,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,97.0,90.0,,
2026-06-12T17:06:55.213,1781276815,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,109.0,90.0,,
2026-06-12T17:06:55.495,1781276815,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,121.0,90.0,,
2026-06-12T17:06:55.761,1781276815,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,133.0,90.0,,
2026-06-12T17:06:55.995,1781276815,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,145.0,90.0,,
2026-06-12T17:06:56.203,1781276816,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,155.0,90.0,,
2026-06-12T17:06:56.464,1781276816,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,143.0,90.0,,
2026-06-12T17:06:56.696,1781276816,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,131.0,90.0,,
2026-06-12T17:06:56.965,1781276816,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,119.0,90.0,,
2026-06-12T17:06:57.167,1781276817,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,107.0,90.0,,
2026-06-12T17:06:57.473,1781276817,nicole,SEARCHING,0.0,SEARCH,SCAN,SCAN,95.0,90.0,,
